date,iso_a3,currency_code,name,local_price,dollar_ex,dollar_price,USD,EUR,GBP,JPY,CNY
2013-01-01,MYS,MYR,Malaysia,7.95,3.083,2.57865715212455,-0.36013,-0.47137,-0.393,-0.26617,0.00252
2013-01-01,MEX,MXN,Mexico,37,12.7384,2.90460340388118,-0.27925,-0.40455,-0.31627,-0.17341,0.12924
2013-01-01,NZL,NZD,New Zealand,5.2,1.202428906,4.32458000140592,0.0731,-0.11346,0.01798,0.23068,0.68129
2013-01-01,NOR,NOK,Norway,43,5.4831,7.84227900275392,0.94597,0.60767,0.84603,1.23174,2.04888
2013-01-01,PAK,PKR,Pakistan,290,97.665,2.96933394767829,-0.26319,-0.39128,-0.30103,-0.15499,0.1544
2013-01-01,PER,PEN,Peru,10,2.5595,3.90701308849385,-0.03052,-0.19906,-0.08031,0.11185,0.51895
2013-01-01,PHL,PHP,Philippines,118,40.6,2.9064039408867,-0.27881,-0.40419,-0.31585,-0.1729,0.12994
2013-01-01,POL,PLN,Poland,9.1,3.092,2.94307891332471,-0.26971,-0.39667,-0.30721,-0.16246,0.1442
2013-01-01,RUS,RUB,Russia,72.88,30.045,2.42569479114661,-0.39809,-0.50273,-0.429,-0.3097,-0.05695
2013-01-01,SAU,SAR,Saudi Arabia,11,3.7502,2.93317689723215,-0.27216,-0.3987,-0.30955,-0.16528,0.14035
2013-01-01,SGP,SGD,Singapore,4.5,1.23485,3.64416730777017,-0.09574,-0.25294,-0.14218,0.03705,0.41676
2013-01-01,ZAF,ZAR,South Africa,20.9,9.047,2.31015806344645,-0.42676,-0.52642,-0.4562,-0.34258,-0.10187
2013-01-01,KOR,KRW,South Korea,3700,1085.475,3.40864598447684,-0.15418,-0.30123,-0.19762,-0.02997,0.3252
2013-01-01,LKA,LKR,Sri Lanka,350,126.45,2.76789244760775,-0.31318,-0.43258,-0.34845,-0.21232,0.07609
2013-01-01,SWE,SEK,Sweden,40.55930138,6.3492,6.38809635544636,0.58514,0.30956,0.50372,0.81791,1.48353
2013-01-01,CHE,CHF,Switzerland,6.5,0.9123,7.12484928203442,0.76795,0.4606,0.67715,1.02758,1.76996
2013-01-01,TWN,TWD,Taiwan,75,29.502,2.54220052877771,-0.36918,-0.47885,-0.40158,-0.27655,-0.01166
2013-01-01,THA,THB,Thailand,87,29.755,2.92387833977483,-0.27447,-0.4006,-0.31173,-0.16793,0.13673
2013-01-01,TUR,TRY,Turkey,8.45,1.76875,4.7773851590106,0.18546,-0.02063,0.12457,0.35954,0.85733
2013-01-01,ARE,AED,UAE,12,3.67305,3.2670396536938,-0.18932,-0.33025,-0.23096,-0.07027,0.27014
2013-01-01,UKR,UAH,Ukraine,19,8.144,2.33300589390963,-0.42109,-0.52173,-0.45082,-0.33608,-0.09299
2013-01-01,USA,USD,United States,4.03,1,4.03,0,-0.17385,-0.05136,0.14685,0.56676
2013-01-01,URY,UYU,Uruguay,105,19.28,5.44605809128631,0.35138,0.11645,0.28197,0.54983,1.11729
2013-01-01,VEN,VEF,Venezuela,39,4.29465,9.08106597743704,1.25337,0.86163,1.13764,1.58427,2.53049
2013-07-01,ARG,ARS,Argentina,21,5.4125,3.87990762124711,-0.07179,-0.16729,-0.03487,0.21374,0.48748
2013-07-01,AUS,AUD,Australia,5.035,1.089858863,4.61986425117506,0.10523,-0.00848,0.1492,0.44522,0.77117
2013-07-01,BRA,BRL,Brazil,12,2.27065,5.28483033492612,0.26431,0.13423,0.31461,0.65324,1.0261
2013-07-01,GBR,GBP,Britain,2.69,0.669142494,4.02007049936362,-0.03826,-0.13721,0,0.25759,0.54122
2013-07-01,CAN,CAD,Canada,5.53,1.05125,5.26040428061831,0.25847,0.12899,0.30854,0.6456,1.01674
2013-07-01,CHL,CLP,Chile,2000,508.155,3.93580698802531,-0.05842,-0.1553,-0.02096,0.23123,0.50891
2013-07-01,CHN,CNY,China,16,6.1341,2.60836960597317,-0.37599,-0.44019,-0.35116,-0.18403,0
2013-07-01,COL,COP,Colombia,8600,1921,4.47683498178032,0.07101,-0.03918,0.11362,0.40048,0.71633
2013-07-01,CRI,CRC,Costa Rica,2150,498.675,4.31142527698401,0.03144,-0.07468,0.07248,0.34874,0.65292
2013-07-01,CZE,CZK,Czech Republic,70.45,20.1828,3.49059595298967,-0.16493,-0.25085,-0.13171,0.09196,0.33823
2013-07-01,DNK,DKK,Denmark,28.5,5.8006,4.91328483260352,0.17543,0.05449,0.22219,0.53701,0.88366
2013-07-01,EGY,EGP,Egypt,16.75,7.00915,2.38973341988686,-0.42829,-0.48711,-0.40555,-0.25242,-0.08382
2013-07-01,EUZ,EUR,Euro area,3.623870489,0.777756173,4.65939148386547,0.11469,0,0.15903,0.45759,0.78632
2013-07-01,HKG,HKD,Hong Kong,17,7.75665,2.19166779473097,-0.47568,-0.52962,-0.45482,-0.31438,-0.15976
2013-07-01,HUN,HUF,Hungary,860,228.462,3.76430215965894,-0.09945,-0.1921,-0.06362,0.17758,0.44316
2013-07-01,IND,INR,India,90,59.98,1.50050016672224,-0.64103,-0.67796,-0.62675,-0.5306,-0.42474
2013-07-01,IDN,IDR,Indonesia,27939,9965,2.80371299548419,-0.32926,-0.39827,-0.30257,-0.12292,0.07489
2013-07-01,ISR,ILS,Israel,17.5,3.64595,4.79984640491504,0.14829,0.03014,0.19397,0.50153,0.84017
2013-07-01,JPN,JPY,Japan,320,100.105,3.19664352429949,-0.23525,-0.31394,-0.20483,0,0.22553
2013-07-01,MYS,MYR,Malaysia,7.3,3.1805,2.29523659801918,-0.4509,-0.5074,-0.42906,-0.28199,-0.12005
2013-07-01,MEX,MXN,Mexico,37,12.94115,2.85909675724337,-0.31601,-0.38638,-0.28879,-0.10559,0.09612
2013-07-01,NZL,NZD,New Zealand,5.5,1.279344975,4.29907500125211,0.02849,-0.07733,0.0694,0.34487,0.64818
2013-07-01,NOR,NOK,Norway,46,6.1281,7.50640492159071,0.79579,0.61103,0.86723,1.34821,1.87781
2013-07-01,PAK,PKR,Pakistan,300,100.035,2.99895036737142,-0.28255,-0.35636,-0.25401,-0.06184,0.14974
2013-07-01,PER,PEN,Peru,10,2.783,3.59324469996407,-0.14037,-0.22882,-0.10617,0.12407,0.37758
2013-07-01,PHL,PHP,Philippines,115.21,43.44,2.65216390423573,-0.36551,-0.43079,-0.34027,-0.17033,0.01679
2013-07-01,POL,PLN,Poland,9.2,3.3655,2.73362056158075,-0.34602,-0.41331,-0.32001,-0.14485,0.04802
2013-07-01,RUS,RUB,Russia,87,32.9389,2.64125395808603,-0.36812,-0.43313,-0.34298,-0.17374,0.01261
2013-07-01,SAU,SAR,Saudi Arabia,10,3.7502,2.66652445202923,-0.36208,-0.42771,-0.3367,-0.16584,0.0223
2013-07-01,SGP,SGD,Singapore,4.7,1.2747,3.68714207264454,-0.11791,-0.20866,-0.08282,0.15344,0.41358
2013-07-01,ZAF,ZAR,South Africa,22.5,10.04725,2.23941874642315,-0.46425,-0.51938,-0.44294,-0.29945,-0.14145
2013-07-01,KOR,KRW,South Korea,3900,1135.7,3.43400545918817,-0.17847,-0.26299,-0.14578,0.07425,0.31653
2013-07-01,LKA,LKR,Sri Lanka,370,130.8,2.82874617737003,-0.32327,-0.39289,-0.29634,-0.11509,0.08449
2013-07-01,SWE,SEK,Sweden,41.61,6.7583,6.15687377003092,0.47294,0.32139,0.53153,0.92604,1.36043
2013-07-01,CHE,CHF,Switzerland,6.5,0.9674,6.7190407277238,0.60743,0.44204,0.67137,1.1019,1.57595
2013-07-01,TWN,TWD,Taiwan,79,30.0285,2.63083404099439,-0.37061,-0.43537,-0.34558,-0.177,0.00861
2013-07-01,THA,THB,Thailand,89,31.275,2.84572342126299,-0.3192,-0.38925,-0.29212,-0.10978,0.091
2013-07-01,TUR,TRY,Turkey,8.5,1.95745,4.34238422437355,0.03885,-0.06804,0.08018,0.35842,0.66479
2013-07-01,ARE,AED,UAE,12,3.673,3.26708412741628,-0.2184,-0.29882,-0.18731,0.02204,0.25254
2013-07-01,UKR,UAH,Ukraine,19,8.155,2.3298589822195,-0.44262,-0.49996,-0.42044,-0.27115,-0.10678
2013-07-01,USA,USD,United States,4.18,1,4.18,0,-0.10289,0.03978,0.30762,0.60253
2013-07-01,URY,UYU,Uruguay,105,21.085,4.97984349063315,0.19135,0.06878,0.23875,0.55784,0.90918
2013-07-01,VEN,VEF,Venezuela,45,6.2921,7.15182530474722,0.71096,0.53493,0.77903,1.23729,1.74188
2014-01-01,ARG,ARS,Argentina,21,6.92125,3.03413400758534,-0.2844,-0.38851,-0.34423,0.0203,0.10605
2014-01-01,AUS,AUD,Australia,5.05,1.128859288,4.47354249877067,0.05508,-0.09841,-0.03312,0.50434,0.63077
2014-01-01,BRA,BRL,Brazil,12.4,2.36305,5.24745561879774,0.23761,0.05756,0.13414,0.76458,0.91289
2014-01-01,GBR,GBP,Britain,2.79,0.603009015,4.62679649988317,0.09123,-0.06752,0,0.55587,0.68663
2014-01-01,CAN,CAD,Canada,5.54,1.1051,5.01312098452629,0.18234,0.01033,0.0835,0.68578,0.82746
2014-01-01,CHL,CLP,Chile,2000,541.95,3.69037734108313,-0.12963,-0.25625,-0.20239,0.24098,0.34528
2014-01-01,CHN,CNY,China,16.6,6.0513,2.74321220233669,-0.35302,-0.44714,-0.4071,-0.07753,0
2014-01-01,COL,COP,Colombia,8600,1982.795,4.33731172410663,0.02295,-0.12587,-0.06257,0.45853,0.58111
2014-01-01,CRI,CRC,Costa Rica,2150,501.92,4.28355116353204,0.01027,-0.1367,-0.07419,0.44045,0.56151
2014-01-01,CZE,CZK,Czech Republic,70.45,20.2838,3.47321507804258,-0.18085,-0.30002,-0.24933,0.16795,0.26611
2014-01-01,DNK,DKK,Denmark,28.5,5.5014,5.18049950921584,0.22182,0.04407,0.11967,0.74207,0.88848
2014-01-01,EGY,EGP,Egypt,16.93,6.961,2.43212182157736,-0.42639,-0.50984,-0.47434,-0.18214,-0.1134
2014-01-01,EUZ,EUR,Euro area,3.657962724,0.737218475,4.96184353491684,0.17025,0,0.07241,0.66854,0.80877
2014-01-01,HKG,HKD,Hong Kong,18,7.75785,2.32023047622731,-0.45278,-0.53239,-0.49852,-0.21977,-0.15419
2014-01-01,HUN,HUF,Hungary,860,223.09705,3.85482461556529,-0.09084,-0.22311,-0.16685,0.29628,0.40522
2014-01-01,IND,INR,India,95,61.845,1.53609831029186,-0.63771,-0.69042,-0.668,-0.48345,-0.44004
2014-01-01,IDN,IDR,Indonesia,27939,12140,2.30140032948929,-0.45722,-0.53618,-0.50259,-0.2261,-0.16106
2014-01-01,ISR,ILS,Israel,17.5,3.4882,5.01691416776561,0.18323,0.0111,0.08432,0.68706,0.82885
2014-01-01,JPN,JPY,Japan,310,104.245,2.97376372967528,-0.29864,-0.40067,-0.35727,0,0.08404
2014-01-01,MYS,MYR,Malaysia,7.4,3.3235,2.2265683767113,-0.47487,-0.55126,-0.51877,-0.25126,-0.18834
2014-01-01,MEX,MXN,Mexico,37,13.33275,2.77512141156176,-0.34549,-0.44071,-0.40021,-0.0668,0.01163
2014-01-01,NZL,NZD,New Zealand,5.5,1.203007519,4.5718749992285,0.07827,-0.07859,-0.01187,0.5374,0.66661
2014-01-01,NOR,NOK,Norway,48,6.15745,7.79543479849613,0.83855,0.57108,0.68484,1.6214,1.84172
2014-01-01,PAK,PKR,Pakistan,320,105.415,3.03562111653939,-0.28405,-0.38821,-0.3439,0.0208,0.10659
2014-01-01,PER,PEN,Peru,10,2.8065,3.56315695706396,-0.15963,-0.28189,-0.22989,0.1982,0.2989
2014-01-01,PHL,PHP,Philippines,135,45.23,2.98474463851426,-0.29605,-0.39846,-0.3549,0.00369,0.08805
2014-01-01,POL,PLN,Poland,9.2,3.0684,2.99830530569678,-0.29285,-0.39573,-0.35197,0.00825,0.09299
2014-01-01,RUS,RUB,Russia,89,33.93925,2.62233255007108,-0.38153,-0.4715,-0.43323,-0.11818,-0.04407
2014-01-01,SAU,SAR,Saudi Arabia,11,3.7504,2.9330204778157,-0.30825,-0.40888,-0.36608,-0.0137,0.06919
2014-01-01,SGP,SGD,Singapore,4.6,1.27885,3.59698166321304,-0.15166,-0.27507,-0.22258,0.20957,0.31123
2014-01-01,ZAF,ZAR,South Africa,23.5,10.87765,2.16039309961251,-0.49047,-0.5646,-0.53307,-0.27352,-0.21246
2014-01-01,KOR,KRW,South Korea,3700,1067.3,3.46669165183173,-0.18238,-0.30133,-0.25074,0.16576,0.26373
2014-01-01,LKA,LKR,Sri Lanka,350,130.8,2.67584097859327,-0.36891,-0.46072,-0.42166,-0.10018,-0.02456
2014-01-01,SWE,SEK,Sweden,40.7,6.47315,6.28751071734781,0.4829,0.26717,0.35893,1.11433,1.29202
2014-01-01,CHE,CHF,Switzerland,6.5,0.91005,7.14246469974177,0.68454,0.43948,0.54372,1.40183,1.60369
2014-01-01,TWN,TWD,Taiwan,79,30.161,2.61927654918604,-0.38225,-0.47212,-0.43389,-0.1192,-0.04518
2014-01-01,THA,THB,Thailand,96,32.875,2.92015209125475,-0.31128,-0.41148,-0.36886,-0.01803,0.0645
2014-01-01,TUR,TRY,Turkey,8.5,2.26155,3.75848422542062,-0.11357,-0.24252,-0.18767,0.26388,0.3701
2014-01-01,ARE,AED,UAE,12,3.673,3.26708412741628,-0.22946,-0.34156,-0.29388,0.09864,0.19097
2014-01-01,UKR,UAH,Ukraine,19,8.379,2.26757369614512,-0.46519,-0.543,-0.5099,-0.23747,-0.17339
2014-01-01,USA,USD,United States,4.24,1,4.24,0,-0.14548,-0.0836,0.4258,0.54563
2014-01-01,URY,UYU,Uruguay,105,21.38,4.911131898971,0.15829,-0.01022,0.06145,0.65149,0.79029
2014-01-01,VEN,VEF,Venezuela,45,6.2921,7.15182530474722,0.68675,0.44136,0.54574,1.40497,1.6071
2014-07-01,ARG,ARS,Argentina,21,8.16875,2.5707727620505,-0.40075,-0.48102,-0.47803,-0.29457,-0.05713
2014-07-01,AUS,AUD,Australia,5.1,1.059378145,4.81414500013119,0.12218,-0.02814,-0.02254,0.32103,0.76565
2014-07-01,BRA,BRL,Brazil,13,2.22025,5.85519648688211,0.36485,0.18202,0.18884,0.6067,1.14747
2014-07-01,GBR,GBP,Britain,2.89,0.586785589,4.92513799618893,0.14805,-0.00573,0,0.35148,0.80636
2014-07-01,CAN,CAD,Canada,5.64,1.07405,5.25115218099716,0.22404,0.06008,0.06619,0.44094,0.92593
2014-07-01,CHL,CLP,Chile,2100,564.14,3.72248023540256,-0.13229,-0.24852,-0.24419,0.02147,0.36527
2014-07-01,CHN,CNY,China,16.9,6.1983,2.72655405514415,-0.36444,-0.44957,-0.4464,-0.25182,0
2014-07-01,COL,COP,Colombia,8600,1847.65,4.65456119936135,0.08498,-0.06036,-0.05494,0.27724,0.70712
2014-07-01,CRI,CRC,Costa Rica,2150,537.3,4.00148892611204,-0.06725,-0.1922,-0.18754,0.09803,0.4676
2014-07-01,CZE,CZK,Czech Republic,70.45,20.3877,3.45551484473482,-0.19452,-0.30242,-0.29839,-0.05179,0.26736
2014-07-01,DNK,DKK,Denmark,28.5,5.5388,5.14551888495703,0.19942,0.03876,0.04475,0.41196,0.88719
2014-07-01,EGY,EGP,Egypt,16.93,7.15005,2.36781560968105,-0.44806,-0.522,-0.51924,-0.35026,-0.13157
2014-07-01,EUZ,EUR,Euro area,3.67923829,0.742748914,4.95354246993891,0.15467,0,0.00577,0.35928,0.81678
2014-07-01,HKG,HKD,Hong Kong,18.8,7.75045,2.42566560651317,-0.43458,-0.51032,-0.50749,-0.33438,-0.11035
2014-07-01,HUN,HUF,Hungary,860,228.30615,3.76687180787727,-0.12194,-0.23956,-0.23517,0.03365,0.38155
2014-07-01,IND,INR,India,105,60.08875,1.74741528156269,-0.59268,-0.64724,-0.6452,-0.5205,-0.35911
2014-07-01,IDN,IDR,Indonesia,27939,11505,2.42842242503259,-0.43393,-0.50976,-0.50693,-0.33363,-0.10934
2014-07-01,ISR,ILS,Israel,17.5,3.4138,5.12625227019743,0.19493,0.03487,0.04083,0.40667,0.88012
2014-07-01,JPN,JPY,Japan,370,101.53,3.6442430808628,-0.15053,-0.26432,-0.26007,0,0.33657
2014-07-01,MYS,MYR,Malaysia,7.63,3.1675,2.40883977900553,-0.4385,-0.51371,-0.51091,-0.339,-0.11653
2014-07-01,MEX,MXN,Mexico,42,12.93255,3.24761937900878,-0.24298,-0.34438,-0.3406,-0.10884,0.19111
2014-07-01,NZL,NZD,New Zealand,5.7,1.152737752,4.94475000069227,0.15262,-0.00177,0.00398,0.35687,0.81355
2014-07-01,NOR,NOK,Norway,48,6.1873,7.75782651560455,0.80835,0.56612,0.57515,1.12879,1.84529
2014-07-01,PAK,PKR,Pakistan,300,98.68,3.04012971220105,-0.29135,-0.38627,-0.38273,-0.16577,0.11501
2014-07-01,PER,PEN,Peru,10,2.788,3.58680057388809,-0.16392,-0.27591,-0.27174,-0.01576,0.31551
2014-07-01,PHL,PHP,Philippines,160,43.205,3.70327508390233,-0.13677,-0.2524,-0.24809,0.0162,0.35823
2014-07-01,POL,PLN,Poland,9.2,3.0714,2.99537670117862,-0.30178,-0.39531,-0.39182,-0.17805,0.09859
2014-07-01,RUS,RUB,Russia,89,34.83725,2.55473666836504,-0.40449,-0.48426,-0.48129,-0.29897,-0.06302
2014-07-01,SAU,SAR,Saudi Arabia,11,3.75035,2.93305958110576,-0.3163,-0.40789,-0.40447,-0.19515,0.07574
2014-07-01,SGP,SGD,Singapore,4.7,1.238,3.79644588045234,-0.11505,-0.23359,-0.22917,0.04177,0.3924
2014-07-01,ZAF,ZAR,South Africa,24.5,10.5145,2.33011555471016,-0.45685,-0.52961,-0.52689,-0.3606,-0.1454
2014-07-01,KOR,KRW,South Korea,4100,1023.75,4.00488400488401,-0.06646,-0.19151,-0.18685,0.09896,0.46884
2014-07-01,LKA,LKR,Sri Lanka,350,130.255,2.6870369659514,-0.37365,-0.45755,-0.45442,-0.26266,-0.01449
2014-07-01,SWE,SEK,Sweden,40.7,6.836,5.95377413692218,0.38783,0.20192,0.20885,0.63375,1.18363
2014-07-01,CHE,CHF,Switzerland,6.16,0.9024,6.82624113475177,0.5912,0.37805,0.386,0.87316,1.50361
2014-07-01,TWN,TWD,Taiwan,79,29.982,2.63491428190248,-0.3858,-0.46807,-0.46501,-0.27697,-0.03361
2014-07-01,THA,THB,Thailand,99,31.78,3.11516677155444,-0.27385,-0.37112,-0.3675,-0.14518,0.14253
2014-07-01,TUR,TRY,Turkey,9.25,2.09125,4.42319187089062,0.03105,-0.10706,-0.10192,0.21375,0.62226
2014-07-01,ARE,AED,UAE,13,3.67305,3.53929295816828,-0.17499,-0.2855,-0.28138,-0.0288,0.29808
2014-07-01,UKR,UAH,Ukraine,19,11.685,1.6260162601626,-0.62098,-0.67175,-0.66985,-0.55381,-0.40364
2014-07-01,USA,USD,United States,4.29,1,4.29,0,-0.13395,-0.12896,0.1772,0.57341
2014-07-01,URY,UYU,Uruguay,113,22.97,4.91946016543317,0.14673,-0.00688,-0.00115,0.34993,0.80428
2014-07-01,VEN,VEF,Venezuela,75,11,6.81818181818182,0.58932,0.37643,0.38436,0.87095,1.50066
2014-07-01,VNM,VND,Vietnam,60000,21230,2.82618935468676,-0.34121,-0.42946,-0.42617,-0.22448,0.03654
2015-01-01,ARG,ARS,Argentina,28,8.61,3.2520325203252,-0.24195,-0.2373,-0.25553,0.03507,0.17442
2015-01-01,AUS,AUD,Australia,5.3,1.227219734,4.31870499892076,0.00669,0.01287,-0.01134,0.37457,0.55963
2015-01-01,BRA,BRL,Brazil,13.5,2.59275,5.20682672837721,0.21371,0.22116,0.19197,0.65725,0.88036
2015-01-01,GBR,GBP,Britain,2.89,0.661594443,4.36823499740308,0.01824,0.02449,0,0.39034,0.57752
2015-01-01,CAN,CAD,Canada,5.7,1.22855,4.63961580725245,0.0815,0.08813,0.06213,0.47671,0.67552
2015-01-01,CHL,CLP,Chile,2100,627.485,3.34669354645928,-0.21988,-0.2151,-0.23386,0.0652,0.2086
2015-01-01,CHN,CNY,China,17.2,6.2115,2.76905739354423,-0.35453,-0.35057,-0.36609,-0.11865,0
2015-01-01,COL,COP,Colombia,7900,2364.98,3.34040879838307,-0.22135,-0.21657,-0.2353,0.0632,0.20633
2015-01-01,CRI,CRC,Costa Rica,2150,536.09,4.01052062153743,-0.06515,-0.05941,-0.08189,0.27648,0.44833
2015-01-01,CZE,CZK,Czech Republic,70.45,24.13325,2.91920897516911,-0.31953,-0.31536,-0.33172,-0.07086,0.05422
2015-01-01,DNK,DKK,Denmark,34.5,6.4174,5.37600897559759,0.25315,0.26084,0.23071,0.7111,0.94146
2015-01-01,EGY,EGP,Egypt,16.93,7.35005,2.3033856912538,-0.46308,-0.45979,-0.4727,-0.26687,-0.16817
2015-01-01,EUZ,EUR,Euro area,3.68,0.863073404,4.26383200194175,-0.0061,0,-0.0239,0.35711,0.53981
2015-01-01,HKG,HKD,Hong Kong,18.8,7.75135,2.42538396537377,-0.43464,-0.43117,-0.44477,-0.22804,-0.12411
2015-01-01,HUN,HUF,Hungary,860,271.39345,3.16883108269562,-0.26134,-0.25681,-0.27457,0.00859,0.14437
2015-01-01,IND,INR,India,116.25,61.615,1.88671589710298,-0.56021,-0.55751,-0.56808,-0.39949,-0.31864
2015-01-01,IDN,IDR,Indonesia,27939,12480,2.23870192307692,-0.47816,-0.47496,-0.4875,-0.28746,-0.19153
2015-01-01,ISR,ILS,Israel,17.5,3.93415,4.44822896940889,0.03688,0.04325,0.01831,0.4158,0.60641
2015-01-01,JPN,JPY,Japan,370,117.765,3.14185029507918,-0.26763,-0.26314,-0.28075,0,0.13463
2015-01-01,MYS,MYR,Malaysia,7.63,3.6155,2.11035818005808,-0.50808,-0.50506,-0.51689,-0.32831,-0.23788
2015-01-01,MEX,MXN,Mexico,49,14.6275,3.34985472568792,-0.21915,-0.21436,-0.23313,0.0662,0.20975
2015-01-01,NZL,NZD,New Zealand,5.9,1.313283866,4.49255500105261,0.04722,0.05364,0.02846,0.42991,0.62241
2015-01-01,NOR,NOK,Norway,48,7.6225,6.29714660544441,0.46787,0.47687,0.44158,1.00428,1.27411
2015-01-01,PAK,PKR,Pakistan,300,100.735,2.97811088499528,-0.3058,-0.30154,-0.31823,-0.05212,0.0755
2015-01-01,PER,PEN,Peru,10,3.008,3.32446808510638,-0.22507,-0.22031,-0.23894,0.05812,0.20058
2015-01-01,PHL,PHP,Philippines,163,44.41,3.67034451700068,-0.14444,-0.13919,-0.15976,0.16821,0.32549
2015-01-01,POL,PLN,Poland,9.2,3.7066,2.48205902983867,-0.42143,-0.41788,-0.43179,-0.21,-0.10364
2015-01-01,RUS,RUB,Russia,89,65.227,1.36446563539639,-0.68194,-0.67999,-0.68764,-0.56571,-0.50725
2015-01-01,SAU,SAR,Saudi Arabia,11,3.7569,2.92794591285368,-0.3175,-0.31331,-0.32972,-0.06808,0.05738
2015-01-01,SGP,SGD,Singapore,4.7,1.33315,3.5254847541537,-0.17821,-0.17317,-0.19293,0.1221,0.27317
2015-01-01,ZAF,ZAR,South Africa,25.5,11.47875,2.22149624305782,-0.48217,-0.47899,-0.49144,-0.29293,-0.19774
2015-01-01,KOR,KRW,South Korea,4100,1083.3,3.78473183790271,-0.11778,-0.11236,-0.13358,0.20462,0.36679
2015-01-01,LKA,LKR,Sri Lanka,350,131.875,2.65402843601896,-0.38135,-0.37755,-0.39243,-0.15527,-0.04154
2015-01-01,SWE,SEK,Sweden,40.7,8.19145,4.96859530363977,0.15818,0.16529,0.13744,0.58142,0.79433
2015-01-01,CHE,CHF,Switzerland,6.5,0.86165,7.54366622178379,0.75843,0.76922,0.72694,1.40103,1.72427
2015-01-01,TWN,TWD,Taiwan,79,31.493,2.50849395103674,-0.41527,-0.41168,-0.42574,-0.20159,-0.0941
2015-01-01,THA,THB,Thailand,99,32.605,3.03634411900015,-0.29223,-0.28788,-0.3049,-0.03358,0.09653
2015-01-01,TUR,TRY,Turkey,9.25,2.33345,3.96408750991022,-0.07597,-0.0703,-0.09252,0.2617,0.43157
2015-01-01,ARE,AED,UAE,13,3.67305,3.53929295816828,-0.17499,-0.16993,-0.18977,0.1265,0.27816
2015-01-01,UKR,UAH,Ukraine,19,15.822,1.20085956263431,-0.72008,-0.71836,-0.72509,-0.61779,-0.56633
2015-01-01,USA,USD,United States,4.29,1,4.29,0,0.00614,-0.01791,0.36544,0.54926
2015-01-01,URY,UYU,Uruguay,113,24.425,4.62640736949846,0.07842,0.08504,0.0591,0.47251,0.67075
2015-01-01,VEN,VEF,Venezuela,132,52.1021,2.53348713391591,-0.40944,-0.40582,-0.42002,-0.19363,-0.08507
2015-01-01,VNM,VND,Vietnam,60000,21380,2.80636108512629,-0.34584,-0.34182,-0.35755,-0.10678,0.01347
2015-07-01,ARG,ARS,Argentina,28,9.135,3.06513409961686,-0.28552,-0.24391,-0.32074,0.0267,0.11953
2015-07-01,AUS,AUD,Australia,5.3,1.35126005,3.92226499999019,-0.08572,-0.03247,-0.13079,0.3138,0.4326
2015-07-01,BRA,BRL,Brazil,13.5,3.15235,4.28251939029613,-0.00174,0.05639,-0.05095,0.43447,0.56418
2015-07-01,GBR,GBP,Britain,2.89,0.640450877,4.51244600294302,0.05185,0.11311,0,0.51149,0.64816
2015-07-01,CAN,CAD,Canada,5.85,1.2897,4.53593859036985,0.05733,0.11891,0.00521,0.51936,0.65674
2015-07-01,CHL,CLP,Chile,2100,642.45,3.26873686668223,-0.23806,-0.19368,-0.27562,0.09489,0.1939
2015-07-01,CHN,CNY,China,17,6.2092,2.73787283385943,-0.3618,-0.32463,-0.39326,-0.08292,0
2015-07-01,COL,COP,Colombia,7900,2708.9,2.91631289453284,-0.32021,-0.28062,-0.35372,-0.02315,0.06517
2015-07-01,CRI,CRC,Costa Rica,2150,533.3,4.03150196887306,-0.06026,-0.00553,-0.10658,0.35039,0.47249
2015-07-01,CZE,CZK,Czech Republic,70,24.70225,2.83374996204799,-0.33945,-0.30098,-0.37201,-0.05081,0.03502
2015-07-01,DNK,DKK,Denmark,34.59,6.81105,5.07851212368137,0.1838,0.25275,0.12545,0.7011,0.85491
2015-07-01,EGY,EGP,Egypt,16.93,7.83005,2.16218287239545,-0.49599,-0.46664,-0.52084,-0.27576,-0.21027
2015-07-01,EUZ,EUR,Euro area,3.7,0.912700224,4.05390499827466,-0.05503,0,-0.10162,0.35789,0.48068
2015-07-01,HKG,HKD,Hong Kong,19.2,7.7508,2.47716364762347,-0.42257,-0.38894,-0.45104,-0.17025,-0.09522
2015-07-01,HUN,HUF,Hungary,900,282.8778,3.18158582964093,-0.25837,-0.21518,-0.29493,0.0657,0.16206
2015-07-01,IND,INR,India,116.25,63.43,1.83272899259026,-0.57279,-0.54791,-0.59385,-0.38611,-0.3306
2015-07-01,IDN,IDR,Indonesia,30500,13344.5,2.28558582187418,-0.46723,-0.4362,-0.49349,-0.23442,-0.1652
2015-07-01,ISR,ILS,Israel,17.5,3.77835,4.63165138221711,0.07964,0.14252,0.02642,0.55142,0.6917
2015-07-01,JPN,JPY,Japan,370,123.935,2.98543591398717,-0.30409,-0.26357,-0.3384,0,0.09042
2015-07-01,MYS,MYR,Malaysia,7.65,3.8065,2.00972021542099,-0.53153,-0.50425,-0.55463,-0.32683,-0.26596
2015-07-01,MEX,MXN,Mexico,49,15.73975,3.1131371209835,-0.27433,-0.23206,-0.3101,0.04277,0.13706
2015-07-01,NZL,NZD,New Zealand,5.9,1.509092281,3.90963499998182,-0.08866,-0.03559,-0.13359,0.30957,0.42798
2015-07-01,NOR,NOK,Norway,46,8.14255,5.6493358960031,0.31686,0.39355,0.25195,0.8923,1.0634
